"Date","Price","Open","High","Low","Change %"
"07/18/2002","4.614","4.614","4.614","4.614","-1.54%"
"07/17/2002","4.686","4.686","4.686","4.686","0.04%"
"07/16/2002","4.684","4.684","4.684","4.684","1.21%"
"07/15/2002","4.628","4.628","4.628","4.628","1.18%"
"07/12/2002","4.574","4.574","4.574","4.574","-1.38%"
"07/11/2002","4.638","4.638","4.638","4.638","0.45%"
"07/10/2002","4.617","4.617","4.617","4.617","-2.39%"
"07/09/2002","4.730","4.730","4.730","4.730","-1.42%"
"07/08/2002","4.798","4.798","4.798","4.798","-1.32%"
"07/05/2002","4.862","4.862","4.862","4.862","2.19%"
"07/03/2002","4.758","4.758","4.758","4.758","0.59%"
"07/02/2002","4.730","4.730","4.730","4.730","-1.11%"
"07/01/2002","4.783","4.783","4.783","4.783","-0.54%"
"06/28/2002","4.809","4.809","4.809","4.809","-0.29%"
"06/27/2002","4.823","4.823","4.823","4.823","1.62%"
"06/26/2002","4.746","4.746","4.746","4.746","-1.51%"
"06/25/2002","4.819","4.819","4.819","4.819","-0.23%"
"06/24/2002","4.830","4.830","4.830","4.830","1.39%"
"06/21/2002","4.764","4.764","4.764","4.764","-0.52%"
"06/20/2002","4.789","4.789","4.789","4.789","1.25%"
"06/19/2002","4.730","4.730","4.730","4.730","-2.19%"
"06/18/2002","4.836","4.836","4.836","4.836","-0.23%"
"06/17/2002","4.847","4.847","4.847","4.847","0.96%"
"06/14/2002","4.801","4.801","4.801","4.801","-2.06%"
"06/13/2002","4.902","4.902","4.902","4.902","-1.23%"
"06/12/2002","4.963","4.963","4.963","4.963","-0.28%"
"06/11/2002","4.977","4.977","4.977","4.977","-1.07%"
"06/10/2002","5.031","5.031","5.031","5.031","-0.67%"
"06/07/2002","5.065","5.065","5.065","5.065","1.63%"
"06/06/2002","4.984","4.984","4.984","4.984","-1.33%"
"06/05/2002","5.051","5.051","5.051","5.051","0.42%"
"06/04/2002","5.030","5.030","5.030","5.030","0.64%"
"06/03/2002","4.998","4.998","4.998","4.998","-0.93%"
"05/31/2002","5.045","5.045","5.045","5.045","0.38%"
"05/30/2002","5.026","5.026","5.026","5.026","-0.79%"
"05/29/2002","5.066","5.066","5.066","5.066","-1.25%"
"05/28/2002","5.130","5.130","5.130","5.130","-0.31%"
"05/24/2002","5.146","5.146","5.146","5.146","-0.08%"
"05/23/2002","5.150","5.150","5.150","5.150","0.64%"
"05/22/2002","5.117","5.117","5.117","5.117","-0.70%"
"05/21/2002","5.153","5.153","5.153","5.153","-0.88%"
"05/20/2002","5.199","5.199","5.199","5.199","-1.08%"
"05/17/2002","5.256","5.256","5.256","5.256","1.64%"
"05/16/2002","5.171","5.171","5.171","5.171","-1.43%"
"05/15/2002","5.246","5.246","5.246","5.246","-0.64%"
"05/14/2002","5.280","5.280","5.280","5.280","1.09%"
"05/13/2002","5.223","5.223","5.223","5.223","2.03%"
"05/10/2002","5.119","5.119","5.119","5.119","-0.91%"
"05/09/2002","5.166","5.166","5.166","5.166","-1.02%"
"05/08/2002","5.219","5.219","5.219","5.219","3.20%"
"05/07/2002","5.057","5.057","5.057","5.057","-0.20%"
"05/06/2002","5.067","5.067","5.067","5.067","0.22%"
"05/03/2002","5.056","5.056","5.056","5.056","-0.78%"
"05/02/2002","5.096","5.096","5.096","5.096","0.75%"
"05/01/2002","5.058","5.058","5.058","5.058","-0.61%"
"04/30/2002","5.089","5.089","5.089","5.089","-0.61%"
"04/29/2002","5.120","5.120","5.120","5.120","1.23%"
"04/26/2002","5.058","5.058","5.058","5.058","-0.75%"
"04/25/2002","5.096","5.096","5.096","5.096","-0.35%"
"04/24/2002","5.114","5.114","5.114","5.114","-0.97%"
"04/23/2002","5.164","5.164","5.164","5.164","-0.27%"
"04/22/2002","5.178","5.178","5.178","5.178","-0.44%"
"04/19/2002","5.201","5.201","5.201","5.201","0.04%"
"04/18/2002","5.199","5.199","5.199","5.199","-0.63%"
"04/17/2002","5.232","5.232","5.232","5.232","0.77%"
"04/16/2002","5.192","5.192","5.192","5.192","1.05%"
"04/15/2002","5.138","5.138","5.138","5.138","-0.37%"
"04/12/2002","5.157","5.157","5.157","5.157","-1.00%"
"04/11/2002","5.209","5.209","5.209","5.209","-0.55%"
"04/10/2002","5.238","5.238","5.238","5.238","0.67%"
"04/09/2002","5.203","5.203","5.203","5.203","-1.14%"
"04/08/2002","5.263","5.263","5.263","5.263","1.08%"
"04/05/2002","5.207","5.207","5.207","5.207","-1.01%"
"04/04/2002","5.260","5.260","5.260","5.260","-0.38%"
"04/03/2002","5.280","5.280","5.280","5.280","-1.16%"
"04/02/2002","5.342","5.342","5.342","5.342","-1.55%"
"04/01/2002","5.426","5.426","5.426","5.426","0.37%"
"03/28/2002","5.406","5.406","5.406","5.406","1.18%"
"03/27/2002","5.343","5.343","5.343","5.343","0.00%"
"03/26/2002","5.343","5.343","5.343","5.343","-1.18%"
"03/25/2002","5.407","5.407","5.407","5.407","0.07%"
"03/22/2002","5.403","5.403","5.403","5.403","0.69%"
"03/21/2002","5.366","5.366","5.366","5.366","-0.74%"
"03/20/2002","5.406","5.406","5.406","5.406","2.21%"
"03/19/2002","5.289","5.289","5.289","5.289","-0.23%"
"03/18/2002","5.301","5.301","5.301","5.301","-0.60%"
"03/15/2002","5.333","5.333","5.333","5.333","-1.42%"
"03/14/2002","5.410","5.410","5.410","5.410","2.48%"
"03/13/2002","5.279","5.279","5.279","5.279","-0.60%"
"03/12/2002","5.311","5.311","5.311","5.311","-0.19%"
"03/11/2002","5.321","5.321","5.321","5.321","-0.08%"
"03/08/2002","5.325","5.325","5.325","5.325","1.84%"
"03/07/2002","5.229","5.229","5.229","5.229","3.50%"
"03/06/2002","5.052","5.052","5.052","5.052","0.94%"
"03/05/2002","5.005","5.005","5.005","5.005","0.12%"
"03/04/2002","4.999","4.999","4.999","4.999","0.30%"
"03/01/2002","4.984","4.984","4.984","4.984","2.26%"
"02/28/2002","4.874","4.874","4.874","4.874","0.85%"
"02/27/2002","4.833","4.833","4.833","4.833","-1.99%"
"02/26/2002","4.931","4.931","4.931","4.931","1.61%"
"02/25/2002","4.853","4.853","4.853","4.853","0.37%"
"02/22/2002","4.835","4.835","4.835","4.835","-0.49%"
"02/21/2002","4.859","4.859","4.859","4.859","-0.65%"
"02/20/2002","4.891","4.891","4.891","4.891","0.41%"
"02/19/2002","4.871","4.871","4.871","4.871","0.16%"
"02/15/2002","4.863","4.863","4.863","4.863","-1.68%"
"02/14/2002","4.946","4.946","4.946","4.946","-0.92%"
"02/13/2002","4.992","4.992","4.992","4.992","0.28%"
"02/12/2002","4.978","4.978","4.978","4.978","1.26%"
"02/11/2002","4.916","4.916","4.916","4.916","0.72%"
"02/08/2002","4.881","4.881","4.881","4.881","-0.93%"
"02/07/2002","4.927","4.927","4.927","4.927","0.00%"
"02/06/2002","4.927","4.927","4.927","4.927","0.63%"
"02/05/2002","4.896","4.896","4.896","4.896","-0.22%"
"02/04/2002","4.907","4.907","4.907","4.907","-1.54%"
"02/01/2002","4.984","4.984","4.984","4.984","-1.23%"
"01/31/2002","5.046","5.046","5.046","5.046","0.66%"
"01/30/2002","5.013","5.013","5.013","5.013","1.48%"
"01/29/2002","4.940","4.940","4.940","4.940","-2.66%"
"01/28/2002","5.075","5.075","5.075","5.075","0.12%"
"01/25/2002","5.069","5.069","5.069","5.069","1.28%"
"01/24/2002","5.005","5.005","5.005","5.005","-0.46%"
"01/23/2002","5.028","5.028","5.028","5.028","2.22%"
"01/22/2002","4.919","4.919","4.919","4.919","0.53%"
"01/18/2002","4.893","4.893","4.893","4.893","-0.77%"
"01/17/2002","4.931","4.931","4.931","4.931","1.86%"
"01/16/2002","4.841","4.841","4.841","4.841","-0.08%"
"01/15/2002","4.845","4.845","4.845","4.845","-0.80%"
"01/14/2002","4.884","4.884","4.884","4.884","0.25%"
"01/11/2002","4.872","4.872","4.872","4.872","-2.07%"
"01/10/2002","4.975","4.975","4.975","4.975","-1.45%"
"01/09/2002","5.048","5.048","5.048","5.048","-0.69%"
"01/08/2002","5.083","5.083","5.083","5.083","0.67%"
"01/07/2002","5.049","5.049","5.049","5.049","-1.48%"
"01/04/2002","5.125","5.125","5.125","5.125","0.27%"
"01/03/2002","5.111","5.111","5.111","5.111","-0.95%"
"01/02/2002","5.160","5.160","5.160","5.160","2.60%"
"12/31/2001","5.029","5.029","5.029","5.029","-1.64%"
"12/28/2001","5.113","5.113","5.113","5.113","0.81%"
"12/27/2001","5.072","5.072","5.072","5.072","-2.46%"
"12/26/2001","5.200","5.200","5.200","5.200","1.17%"
"12/24/2001","5.140","5.140","5.140","5.140","1.06%"
"12/21/2001","5.086","5.086","5.086","5.086","0.99%"
"12/20/2001","5.036","5.036","5.036","5.036","-0.12%"
"12/19/2001","5.042","5.042","5.042","5.042","-1.70%"
"12/18/2001","5.129","5.129","5.129","5.129","-1.06%"
"12/17/2001","5.184","5.184","5.184","5.184","-0.12%"
"12/14/2001","5.190","5.190","5.190","5.190","2.29%"
"12/13/2001","5.074","5.074","5.074","5.074","1.28%"
"12/12/2001","5.010","5.010","5.010","5.010","-0.95%"
"12/11/2001","5.058","5.058","5.058","5.058","-0.90%"
"12/10/2001","5.104","5.104","5.104","5.104","-1.18%"
"12/07/2001","5.165","5.165","5.165","5.165","3.07%"
"12/06/2001","5.011","5.011","5.011","5.011","2.18%"
"12/05/2001","4.904","4.904","4.904","4.904","5.08%"
"12/04/2001","4.667","4.667","4.667","4.667","-0.51%"
"12/03/2001","4.691","4.691","4.691","4.691","-1.33%"
"11/30/2001","4.754","4.754","4.754","4.754","-0.23%"
"11/29/2001","4.765","4.765","4.765","4.765","-3.33%"
"11/28/2001","4.929","4.929","4.929","4.929","0.06%"
"11/27/2001","4.926","4.926","4.926","4.926","-1.79%"
"11/26/2001","5.016","5.016","5.016","5.016","0.10%"
"11/23/2001","5.011","5.011","5.011","5.011","0.99%"
"11/21/2001","4.962","4.962","4.962","4.962","1.99%"
"11/20/2001","4.865","4.865","4.865","4.865","1.27%"
"11/19/2001","4.804","4.804","4.804","4.804","-0.91%"
"11/16/2001","4.848","4.848","4.848","4.848","1.34%"
"11/15/2001","4.784","4.784","4.784","4.784","5.65%"
"11/14/2001","4.528","4.528","4.528","4.528","3.36%"
"11/13/2001","4.381","4.381","4.381","4.381","1.62%"
"11/09/2001","4.311","4.311","4.311","4.311","0.49%"
"11/08/2001","4.290","4.290","4.290","4.290","2.46%"
"11/07/2001","4.187","4.187","4.187","4.187","-1.78%"
"11/06/2001","4.263","4.263","4.263","4.263","-1.11%"
"11/05/2001","4.311","4.311","4.311","4.311","-1.21%"
"11/02/2001","4.364","4.364","4.364","4.364","3.02%"
"11/01/2001","4.236","4.236","4.236","4.236","-0.19%"
"10/31/2001","4.244","4.244","4.244","4.244","-3.89%"
"10/30/2001","4.416","4.416","4.416","4.416","-1.56%"
"10/29/2001","4.486","4.486","4.486","4.486","-0.77%"
"10/26/2001","4.521","4.521","4.521","4.521","-0.62%"
"10/25/2001","4.549","4.549","4.549","4.549","-1.02%"
"10/24/2001","4.596","4.596","4.596","4.596","-1.14%"
"10/23/2001","4.649","4.649","4.649","4.649","0.17%"
"10/22/2001","4.641","4.641","4.641","4.641","0.45%"
"10/19/2001","4.620","4.620","4.620","4.620","0.94%"
"10/18/2001","4.577","4.577","4.577","4.577","0.18%"
"10/17/2001","4.569","4.569","4.569","4.569","0.09%"
"10/16/2001","4.565","4.565","4.565","4.565","-0.85%"
"10/15/2001","4.604","4.604","4.604","4.604","-1.52%"
"10/12/2001","4.675","4.675","4.675","4.675","0.15%"
"10/11/2001","4.668","4.668","4.668","4.668","1.41%"
"10/10/2001","4.603","4.603","4.603","4.603","0.17%"
"10/09/2001","4.595","4.595","4.595","4.595","2.02%"
"10/08/2001","4.504","4.504","4.504","4.504","-0.09%"
"10/05/2001","4.508","4.508","4.508","4.508","0.09%"
"10/04/2001","4.504","4.504","4.504","4.504","0.76%"
"10/03/2001","4.470","4.470","4.470","4.470","-0.84%"
"10/02/2001","4.508","4.508","4.508","4.508","-0.75%"
"10/01/2001","4.542","4.542","4.542","4.542","-1.05%"
"09/28/2001","4.590","4.590","4.590","4.590","0.68%"
"09/27/2001","4.559","4.559","4.559","4.559","-1.64%"
"09/26/2001","4.635","4.635","4.635","4.635","-1.59%"
"09/25/2001","4.710","4.710","4.710","4.710","-0.21%"
"09/24/2001","4.720","4.720","4.720","4.720","0.62%"
"09/21/2001","4.691","4.691","4.691","4.691","-1.16%"
"09/20/2001","4.746","4.746","4.746","4.746","1.04%"
"09/19/2001","4.697","4.697","4.697","4.697","-0.57%"
"09/18/2001","4.724","4.724","4.724","4.724","2.21%"
"09/17/2001","4.622","4.622","4.622","4.622","1.36%"
"09/14/2001","4.560","4.560","4.560","4.560","-1.62%"
"09/13/2001","4.635","4.635","4.635","4.635","-2.67%"
"09/11/2001","4.762","4.762","4.762","4.762","-1.65%"
"09/10/2001","4.842","4.842","4.842","4.842","1.13%"
"09/07/2001","4.788","4.788","4.788","4.788","-1.70%"
"09/06/2001","4.871","4.871","4.871","4.871","-1.85%"
"09/05/2001","4.963","4.963","4.963","4.963","0.10%"
"09/04/2001","4.958","4.958","4.958","4.958","2.44%"
"08/31/2001","4.840","4.840","4.840","4.840","0.58%"
"08/30/2001","4.812","4.812","4.812","4.812","0.97%"
"08/29/2001","4.766","4.766","4.766","4.766","-1.61%"
"08/28/2001","4.844","4.844","4.844","4.844","-1.70%"
"08/27/2001","4.928","4.928","4.928","4.928","0.00%"
"08/24/2001","4.928","4.928","4.928","4.928","0.90%"
"08/23/2001","4.884","4.884","4.884","4.884","-0.37%"
"08/22/2001","4.902","4.902","4.902","4.902","0.66%"
"08/21/2001","4.870","4.870","4.870","4.870","-0.79%"
"08/20/2001","4.909","4.909","4.909","4.909","1.40%"
"08/17/2001","4.841","4.841","4.841","4.841","-2.02%"
"08/16/2001","4.941","4.941","4.941","4.941","-1.26%"
"08/15/2001","5.004","5.004","5.004","5.004","0.64%"
"08/14/2001","4.972","4.972","4.972","4.972","0.00%"
"08/13/2001","4.972","4.972","4.972","4.972","-0.24%"
"08/10/2001","4.984","4.984","4.984","4.984","-1.01%"
"08/09/2001","5.035","5.035","5.035","5.035","-0.30%"
"08/08/2001","5.050","5.050","5.050","5.050","-2.36%"
"08/07/2001","5.172","5.172","5.172","5.172","0.29%"
"08/06/2001","5.157","5.157","5.157","5.157","-0.14%"
"08/03/2001","5.164","5.164","5.164","5.164","0.35%"
"08/02/2001","5.146","5.146","5.146","5.146","1.46%"
"08/01/2001","5.072","5.072","5.072","5.072","0.34%"
"07/31/2001","5.055","5.055","5.055","5.055","-0.37%"
"07/30/2001","5.074","5.074","5.074","5.074","-0.43%"
"07/27/2001","5.096","5.096","5.096","5.096","-0.74%"
"07/26/2001","5.134","5.134","5.134","5.134","-1.04%"
"07/25/2001","5.188","5.188","5.188","5.188","1.45%"
"07/24/2001","5.114","5.114","5.114","5.114","0.20%"
"07/23/2001","5.104","5.104","5.104","5.104","-0.45%"
"07/20/2001","5.127","5.127","5.127","5.127","0.33%"
"07/19/2001","5.110","5.110","5.110","5.110","0.41%"
"07/18/2001","5.089","5.089","5.089","5.089","-2.30%"
"07/17/2001","5.209","5.209","5.209","5.209","0.70%"
"07/16/2001","5.173","5.173","5.173","5.173","-1.05%"
"07/13/2001","5.228","5.228","5.228","5.228","-0.29%"
"07/12/2001","5.243","5.243","5.243","5.243","-0.91%"
"07/11/2001","5.291","5.291","5.291","5.291","0.36%"
"07/10/2001","5.272","5.272","5.272","5.272","-1.14%"
"07/09/2001","5.333","5.333","5.333","5.333","-0.54%"
"07/06/2001","5.362","5.362","5.362","5.362","-0.78%"
"07/05/2001","5.404","5.404","5.404","5.404","0.45%"
"07/03/2001","5.380","5.380","5.380","5.380","1.03%"
"07/02/2001","5.325","5.325","5.325","5.325","-1.46%"
"06/29/2001","5.404","5.404","5.404","5.404","1.18%"
"06/28/2001","5.341","5.341","5.341","5.341","1.87%"
"06/27/2001","5.243","5.243","5.243","5.243","0.33%"
"06/26/2001","5.226","5.226","5.226","5.226","1.91%"
"06/25/2001","5.128","5.128","5.128","5.128","0.08%"
"06/22/2001","5.124","5.124","5.124","5.124","-1.04%"
"06/21/2001","5.178","5.178","5.178","5.178","-0.67%"
"06/20/2001","5.213","5.213","5.213","5.213","-0.53%"
"06/19/2001","5.241","5.241","5.241","5.241","-0.36%"
"06/18/2001","5.260","5.260","5.260","5.260","0.32%"
"06/15/2001","5.243","5.243","5.243","5.243","0.21%"
"06/14/2001","5.232","5.232","5.232","5.232","-0.72%"
"06/13/2001","5.270","5.270","5.270","5.270","0.36%"
"06/12/2001","5.251","5.251","5.251","5.251","-0.72%"
"06/11/2001","5.289","5.289","5.289","5.289","-1.45%"
"06/08/2001","5.367","5.367","5.367","5.367","0.81%"
"06/07/2001","5.324","5.324","5.324","5.324","1.16%"
"06/06/2001","5.263","5.263","5.263","5.263","-0.25%"
"06/05/2001","5.276","5.276","5.276","5.276","-1.25%"
"06/04/2001","5.343","5.343","5.343","5.343","-0.60%"
"06/01/2001","5.375","5.375","5.375","5.375","-0.19%"
"05/31/2001","5.385","5.385","5.385","5.385","-2.29%"
"05/30/2001","5.511","5.511","5.511","5.511","-0.20%"
"05/29/2001","5.522","5.522","5.522","5.522","0.36%"
"05/25/2001","5.502","5.502","5.502","5.502","0.13%"
"05/24/2001","5.495","5.495","5.495","5.495","1.89%"
"05/23/2001","5.393","5.393","5.393","5.393","-0.24%"
"05/22/2001","5.406","5.406","5.406","5.406","0.37%"
"05/21/2001","5.386","5.386","5.386","5.386","-0.28%"
"05/18/2001","5.401","5.401","5.401","5.401","-0.04%"
"05/17/2001","5.403","5.403","5.403","5.403","-0.97%"
"05/16/2001","5.456","5.456","5.456","5.456","-0.71%"
"05/15/2001","5.495","5.495","5.495","5.495","1.07%"
"05/14/2001","5.437","5.437","5.437","5.437","-0.11%"
"05/11/2001","5.443","5.443","5.443","5.443","2.83%"
"05/10/2001","5.293","5.293","5.293","5.293","2.38%"
"05/09/2001","5.170","5.170","5.170","5.170","-1.51%"
"05/08/2001","5.249","5.249","5.249","5.249","1.04%"
"05/07/2001","5.195","5.195","5.195","5.195","-0.27%"
"05/04/2001","5.209","5.209","5.209","5.209","-0.12%"
"05/03/2001","5.215","5.215","5.215","5.215","-1.42%"
"05/02/2001","5.290","5.290","5.290","5.290","0.04%"
"05/01/2001","5.288","5.288","5.288","5.288","-0.90%"
"04/30/2001","5.336","5.336","5.336","5.336","0.23%"
"04/27/2001","5.324","5.324","5.324","5.324","2.66%"
"04/26/2001","5.186","5.186","5.186","5.186","-1.37%"
"04/25/2001","5.258","5.258","5.258","5.258","0.82%"
"04/24/2001","5.215","5.215","5.215","5.215","0.70%"
"04/23/2001","5.179","5.179","5.179","5.179","-2.17%"
"04/20/2001","5.294","5.294","5.294","5.294","-0.11%"
"04/19/2001","5.300","5.300","5.300","5.300","3.03%"
"04/18/2001","5.144","5.144","5.144","5.144","-1.44%"
"04/17/2001","5.219","5.219","5.219","5.219","-0.70%"
"04/16/2001","5.256","5.256","5.256","5.256","1.53%"
"04/12/2001","5.177","5.177","5.177","5.177","0.99%"
"04/11/2001","5.126","5.126","5.126","5.126","0.85%"
"04/10/2001","5.083","5.083","5.083","5.083","3.15%"
"04/09/2001","4.928","4.928","4.928","4.928","0.78%"
"04/06/2001","4.890","4.890","4.890","4.890","-1.75%"
"04/05/2001","4.977","4.977","4.977","4.977","0.97%"
"04/04/2001","4.929","4.929","4.929","4.929","0.08%"
"04/03/2001","4.925","4.925","4.925","4.925","-0.97%"
"04/02/2001","4.973","4.973","4.973","4.973","1.18%"
"03/30/2001","4.915","4.915","4.915","4.915","-1.68%"
"03/29/2001","4.999","4.999","4.999","4.999","0.60%"
"03/28/2001","4.969","4.969","4.969","4.969","-0.80%"
"03/27/2001","5.009","5.009","5.009","5.009","2.88%"
"03/26/2001","4.869","4.869","4.869","4.869","1.16%"
"03/23/2001","4.813","4.813","4.813","4.813","1.37%"
"03/22/2001","4.748","4.748","4.748","4.748","-0.54%"
"03/21/2001","4.774","4.774","4.774","4.774","0.21%"
"03/20/2001","4.764","4.764","4.764","4.764","-1.02%"
"03/19/2001","4.813","4.813","4.813","4.813","0.94%"
"03/16/2001","4.768","4.768","4.768","4.768","-0.58%"
"03/15/2001","4.796","4.796","4.796","4.796","-0.70%"
"03/14/2001","4.830","4.830","4.830","4.830","-2.13%"
"03/13/2001","4.935","4.935","4.935","4.935","0.78%"
"03/12/2001","4.897","4.897","4.897","4.897","-0.85%"
"03/09/2001","4.939","4.939","4.939","4.939","0.69%"
"03/08/2001","4.905","4.905","4.905","4.905","0.08%"
"03/07/2001","4.901","4.901","4.901","4.901","-1.45%"
"03/06/2001","4.973","4.973","4.973","4.973","-0.10%"
"03/05/2001","4.978","4.978","4.978","4.978","0.65%"
"03/02/2001","4.946","4.946","4.946","4.946","1.27%"
"03/01/2001","4.884","4.884","4.884","4.884","-0.41%"
"02/28/2001","4.904","4.904","4.904","4.904","-1.05%"
"02/27/2001","4.956","4.956","4.956","4.956","-1.67%"
"02/26/2001","5.040","5.040","5.040","5.040","-1.20%"
"02/23/2001","5.101","5.101","5.101","5.101","-1.11%"
"02/22/2001","5.158","5.158","5.158","5.158","0.41%"
"02/21/2001","5.137","5.137","5.137","5.137","0.59%"
"02/20/2001","5.107","5.107","5.107","5.107","-0.08%"
"02/16/2001","5.111","5.111","5.111","5.111","-1.18%"
"02/15/2001","5.172","5.172","5.172","5.172","0.29%"
"02/14/2001","5.157","5.157","5.157","5.157","1.80%"
"02/13/2001","5.066","5.066","5.066","5.066","0.24%"
"02/12/2001","5.054","5.054","5.054","5.054","0.44%"
"02/09/2001","5.032","5.032","5.032","5.032","-1.12%"
"02/08/2001","5.089","5.089","5.089","5.089","-2.38%"
"02/07/2001","5.213","5.213","5.213","5.213","0.54%"
"02/06/2001","5.185","5.185","5.185","5.185","0.27%"
"02/05/2001","5.171","5.171","5.171","5.171","0.23%"
"02/02/2001","5.159","5.159","5.159","5.159","1.40%"
"02/01/2001","5.088","5.088","5.088","5.088","-0.47%"
"01/31/2001","5.112","5.112","5.112","5.112","-2.27%"
"01/30/2001","5.231","5.231","5.231","5.231","-1.58%"
"01/29/2001","5.315","5.315","5.315","5.315","0.93%"
"01/26/2001","5.266","5.266","5.266","5.266","0.30%"
"01/25/2001","5.250","5.250","5.250","5.250","-1.07%"
"01/24/2001","5.307","5.307","5.307","5.307","0.38%"
"01/23/2001","5.287","5.287","5.287","5.287","1.15%"
"01/22/2001","5.227","5.227","5.227","5.227","1.10%"
"01/19/2001","5.170","5.170","5.170","5.170","1.06%"
"01/18/2001","5.116","5.116","5.116","5.116","-1.18%"
"01/17/2001","5.177","5.177","5.177","5.177","-1.09%"
"01/16/2001","5.234","5.234","5.234","5.234","-0.40%"
"01/12/2001","5.255","5.255","5.255","5.255","2.80%"
"01/11/2001","5.112","5.112","5.112","5.112","0.24%"
"01/10/2001","5.100","5.100","5.100","5.100","2.08%"
"01/09/2001","4.996","4.996","4.996","4.996","0.81%"
"01/08/2001","4.956","4.956","4.956","4.956","0.55%"
"01/05/2001","4.929","4.929","4.929","4.929","-2.26%"
"01/04/2001","5.043","5.043","5.043","5.043","-2.15%"
"01/03/2001","5.154","5.154","5.154","5.154","4.73%"
"01/02/2001","4.921","4.921","4.921","4.921","-3.74%"
"12/29/2000","5.112","5.112","5.112","5.112","-0.23%"
"12/28/2000","5.124","5.124","5.124","5.124","0.31%"
"12/27/2000","5.108","5.108","5.108","5.108","1.03%"
"12/26/2000","5.056","5.056","5.056","5.056","0.84%"
"12/22/2000","5.014","5.014","5.014","5.014","-0.54%"
"12/21/2000","5.041","5.041","5.041","5.041","-0.04%"
"12/20/2000","5.043","5.043","5.043","5.043","-2.87%"
"12/19/2000","5.192","5.192","5.192","5.192","0.35%"
"12/18/2000","5.174","5.174","5.174","5.174","-0.12%"
"12/15/2000","5.180","5.180","5.180","5.180","-0.71%"
"12/14/2000","5.217","5.217","5.217","5.217","-0.82%"
"12/13/2000","5.260","5.260","5.260","5.260","-1.72%"
"12/12/2000","5.352","5.352","5.352","5.352","-0.19%"
"12/11/2000","5.362","5.362","5.362","5.362","1.19%"
"12/08/2000","5.299","5.299","5.299","5.299","-0.19%"
"12/07/2000","5.309","5.309","5.309","5.309","-0.28%"
"12/06/2000","5.324","5.324","5.324","5.324","-1.92%"
"12/05/2000","5.428","5.428","5.428","5.428","-2.29%"
"12/04/2000","5.555","5.555","5.555","5.555","0.67%"
"12/01/2000","5.518","5.518","5.518","5.518","0.73%"
"11/30/2000","5.478","5.478","5.478","5.478","-0.94%"
"11/29/2000","5.530","5.530","5.530","5.530","-1.02%"
"11/28/2000","5.587","5.587","5.587","5.587","-0.69%"
"11/27/2000","5.626","5.626","5.626","5.626","-0.20%"
"11/24/2000","5.637","5.637","5.637","5.637","0.07%"
"11/22/2000","5.633","5.633","5.633","5.633","-0.55%"
"11/21/2000","5.664","5.664","5.664","5.664","-0.16%"
"11/20/2000","5.673","5.673","5.673","5.673","-0.58%"
"11/17/2000","5.706","5.706","5.706","5.706","0.71%"
"11/16/2000","5.666","5.666","5.666","5.666","-0.86%"
"11/15/2000","5.715","5.715","5.715","5.715","-0.92%"
"11/14/2000","5.768","5.768","5.768","5.768","-0.03%"
"11/13/2000","5.770","5.770","5.770","5.770","-0.47%"
"11/10/2000","5.797","5.797","5.797","5.797","-0.19%"
"11/09/2000","5.808","5.808","5.808","5.808","-0.87%"
"11/08/2000","5.859","5.859","5.859","5.859","-0.14%"
"11/07/2000","5.867","5.867","5.867","5.867","0.39%"
"11/06/2000","5.844","5.844","5.844","5.844","0.29%"
"11/03/2000","5.827","5.827","5.827","5.827","1.48%"
"11/02/2000","5.742","5.742","5.742","5.742","-0.03%"
"11/01/2000","5.744","5.744","5.744","5.744","-0.30%"
"10/31/2000","5.761","5.761","5.761","5.761","0.44%"
"10/30/2000","5.736","5.736","5.736","5.736","0.14%"
"10/27/2000","5.728","5.728","5.728","5.728","0.63%"
"10/26/2000","5.692","5.692","5.692","5.692","0.04%"
"10/25/2000","5.690","5.690","5.690","5.690","1.12%"
"10/24/2000","5.627","5.627","5.627","5.627","0.59%"
"10/23/2000","5.594","5.594","5.594","5.594","-0.78%"
"10/20/2000","5.638","5.638","5.638","5.638","-0.34%"
"10/19/2000","5.657","5.657","5.657","5.657","-0.65%"
"10/18/2000","5.694","5.694","5.694","5.694","0.25%"
"10/17/2000","5.680","5.680","5.680","5.680","-0.98%"
"10/16/2000","5.736","5.736","5.736","5.736","0.07%"
"10/13/2000","5.732","5.732","5.732","5.732","0.14%"
"10/12/2000","5.724","5.724","5.724","5.724","-0.90%"
"10/11/2000","5.776","5.776","5.776","5.776","-0.36%"
"10/10/2000","5.797","5.797","5.797","5.797","-0.41%"
"10/09/2000","5.821","5.821","5.821","5.821","0.00%"
"10/06/2000","5.821","5.821","5.821","5.821","-0.60%"
"10/05/2000","5.856","5.856","5.856","5.856","-0.66%"
"10/04/2000","5.895","5.895","5.895","5.895","0.58%"
"10/03/2000","5.861","5.861","5.861","5.861","0.51%"
"10/02/2000","5.831","5.831","5.831","5.831","0.40%"
"09/29/2000","5.808","5.808","5.808","5.808","-0.29%"
"09/28/2000","5.825","5.825","5.825","5.825","0.03%"
"09/27/2000","5.823","5.823","5.823","5.823","0.33%"
"09/26/2000","5.804","5.804","5.804","5.804","-0.75%"
"09/25/2000","5.848","5.848","5.848","5.848","0.00%"
"09/22/2000","5.848","5.848","5.848","5.848","-0.03%"
"09/21/2000","5.850","5.850","5.850","5.850","-0.93%"
